tenure_months,monthly_spend,support_calls,usage_hours,contract_months,late_payments,churn
40.0,104.39717,1.0,67.61294,12.0,1.0,0.0
58.0,94.61795,4.0,39.475384,12.0,0.0,0.0
9.0,40.31136,1.0,53.734093,12.0,1.0,0.0
44.0,78.59015,4.0,92.18671,12.0,0.0,0.0
22.0,68.031235,2.0,56.631996,1.0,2.0,0.0
16.0,55.646313,4.0,5.2154675,1.0,1.0,1.0
38.0,114.80526,3.0,21.802313,1.0,2.0,1.0
30.0,60.254765,0.0,44.979935,1.0,1.0,0.0
46.0,90.21845,1.0,33.92348,24.0,2.0,0.0
23.0,140.01906,0.0,52.067665,1.0,1.0,1.0
60.0,90.10588,2.0,44.10848,12.0,2.0,0.0
6.0,100.212975,2.0,73.321434,1.0,0.0,0.0
63.0,29.521978,2.0,28.17337,24.0,1.0,0.0
3.0,43.15744,1.0,45.850014,1.0,3.0,0.0
53.0,33.123657,1.0,54.34517,1.0,1.0,0.0
25.0,119.42568,0.0,56.82269,24.0,1.0,0.0
28.0,128.66974,1.0,52.936104,1.0,1.0,0.0
2.0,44.23919,1.0,1.7745315,24.0,1.0,0.0
51.0,48.50533,1.0,51.66584,1.0,0.0,0.0
12.0,62.01695,4.0,46.984913,24.0,1.0,0.0
48.0,96.84009,0.0,67.282196,1.0,0.0,0.0
53.0,100.8335,4.0,64.459404,1.0,0.0,0.0
61.0,109.278015,3.0,54.81689,12.0,3.0,0.0
51.0,137.67506,2.0,56.263283,12.0,2.0,0.0
22.0,58.355217,4.0,77.04766,24.0,2.0,0.0
54.0,105.63867,1.0,73.00592,1.0,1.0,1.0
60.0,92.76397,1.0,55.50664,12.0,1.0,0.0
23.0,59.758842,3.0,92.90836,1.0,1.0,0.0
9.0,137.96397,3.0,37.436073,24.0,1.0,0.0
65.0,32.41284,2.0,26.291138,24.0,2.0,0.0
11.0,112.560135,2.0,49.78324,1.0,2.0,1.0
43.0,114.62358,4.0,42.523804,1.0,0.0,0.0
18.0,138.99245,1.0,1.0,24.0,1.0,0.0
10.0,87.415474,2.0,36.952385,24.0,0.0,1.0
56.0,61.810905,1.0,56.871704,12.0,2.0,0.0
11.0,127.606285,1.0,48.839443,12.0,1.0,0.0
49.0,120.20534,2.0,34.47077,24.0,0.0,0.0
50.0,85.04103,1.0,50.84651,1.0,2.0,1.0
5.0,119.82146,1.0,52.46145,24.0,1.0,0.0
13.0,54.82383,3.0,64.30149,24.0,1.0,0.0
58.0,96.635826,1.0,37.169987,24.0,2.0,0.0
37.0,132.47385,3.0,67.477135,24.0,1.0,0.0
9.0,61.337986,2.0,28.187141,24.0,0.0,0.0
72.0,82.861496,3.0,39.93246,1.0,0.0,0.0
20.0,143.63583,1.0,83.979866,24.0,2.0,0.0
1.0,123.76754,4.0,29.522444,1.0,0.0,1.0
67.0,135.31508,1.0,36.824654,1.0,1.0,0.0
2.0,70.082115,4.0,24.937778,1.0,2.0,0.0
40.0,149.54568,1.0,33.454674,1.0,1.0,0.0
72.0,39.83353,2.0,52.76726,12.0,2.0,0.0
42.0,87.44018,0.0,64.130844,12.0,2.0,0.0
43.0,82.30554,1.0,49.62724,1.0,0.0,0.0
28.0,123.79619,0.0,43.506203,1.0,0.0,1.0
10.0,138.12032,3.0,25.144522,1.0,0.0,1.0
42.0,115.04812,2.0,35.45739,12.0,1.0,0.0
65.0,101.486115,2.0,19.079285,12.0,1.0,0.0
7.0,75.565796,3.0,64.73119,12.0,0.0,0.0
64.0,86.34237,2.0,66.12147,24.0,2.0,0.0
30.0,86.20904,0.0,49.191048,12.0,0.0,0.0
39.0,22.647902,1.0,58.82902,1.0,0.0,0.0
12.0,85.39596,1.0,67.52465,12.0,1.0,0.0
45.0,131.2762,4.0,52.024178,12.0,3.0,0.0
14.0,112.20562,3.0,77.872215,1.0,0.0,0.0
20.0,123.44212,6.0,29.524145,24.0,3.0,0.0
52.0,70.76305,2.0,43.026596,1.0,0.0,0.0
4.0,88.76652,1.0,40.645157,24.0,3.0,0.0
33.0,24.352863,1.0,62.944763,1.0,2.0,0.0
43.0,69.789734,1.0,21.317173,12.0,0.0,0.0
10.0,81.67409,1.0,78.959496,1.0,0.0,0.0
22.0,53.17716,4.0,61.23549,24.0,0.0,0.0
25.0,24.061327,1.0,85.00589,24.0,1.0,0.0
48.0,109.75305,3.0,49.188576,1.0,3.0,0.0
71.0,76.56141,0.0,38.993614,1.0,3.0,0.0
61.0,74.03816,3.0,63.14212,12.0,1.0,0.0
14.0,52.49828,1.0,70.611305,1.0,0.0,0.0
2.0,89.91795,1.0,35.711582,1.0,0.0,1.0
4.0,76.94348,4.0,10.04807,24.0,1.0,0.0
43.0,81.61798,5.0,13.474692,12.0,1.0,1.0
12.0,95.513275,2.0,55.2277,1.0,0.0,0.0
17.0,20.822205,2.0,80.80379,12.0,0.0,0.0
62.0,138.00047,0.0,23.983227,1.0,4.0,0.0
63.0,29.241362,3.0,44.552673,24.0,0.0,0.0
61.0,78.62022,1.0,43.03101,1.0,2.0,1.0
19.0,46.958473,2.0,88.410645,1.0,0.0,0.0
45.0,88.091705,0.0,95.17391,1.0,2.0,0.0
44.0,56.429913,5.0,58.489056,24.0,3.0,0.0
14.0,131.80084,2.0,67.96001,1.0,1.0,0.0
40.0,71.52678,3.0,67.40398,12.0,0.0,0.0
38.0,103.03822,2.0,24.393568,12.0,0.0,0.0
29.0,52.354366,0.0,63.97046,24.0,0.0,0.0
55.0,22.5228,1.0,29.60787,1.0,0.0,0.0
49.0,72.54009,4.0,46.569283,24.0,1.0,0.0
39.0,89.74324,1.0,72.79474,24.0,0.0,0.0
53.0,79.74113,1.0,51.618668,1.0,1.0,0.0
55.0,145.06187,2.0,72.04993,1.0,0.0,0.0
41.0,111.88909,0.0,75.98527,24.0,2.0,0.0
20.0,149.43707,4.0,14.861326,12.0,0.0,0.0
55.0,58.35781,1.0,6.4460487,24.0,1.0,0.0
52.0,122.57693,4.0,73.24185,24.0,1.0,0.0
71.0,92.2226,0.0,74.04815,1.0,2.0,1.0
11.0,99.52885,1.0,55.131893,1.0,2.0,0.0
31.0,148.16092,2.0,57.844322,1.0,1.0,0.0
67.0,105.01833,1.0,67.860954,12.0,0.0,0.0
38.0,136.84619,1.0,67.488174,12.0,1.0,0.0
68.0,114.347534,1.0,43.91632,12.0,1.0,0.0
1.0,36.560196,1.0,69.117004,12.0,1.0,0.0
3.0,110.92508,2.0,43.070538,24.0,1.0,1.0
58.0,82.96103,3.0,54.87102,1.0,0.0,0.0
26.0,139.44374,2.0,54.00045,12.0,1.0,0.0
38.0,124.88848,0.0,32.81122,1.0,1.0,0.0
31.0,33.53751,4.0,35.140255,1.0,1.0,1.0
30.0,37.409035,0.0,94.682175,1.0,0.0,0.0
68.0,29.04943,2.0,32.162285,24.0,1.0,0.0
7.0,84.12183,3.0,57.399185,1.0,2.0,1.0
56.0,30.500328,0.0,61.595985,1.0,0.0,0.0
65.0,114.078186,2.0,48.915672,12.0,2.0,0.0
48.0,91.80662,1.0,63.4298,12.0,1.0,1.0
29.0,128.66505,3.0,56.579666,12.0,1.0,0.0
12.0,56.37345,3.0,32.59497,1.0,3.0,1.0
50.0,87.488304,3.0,60.736347,1.0,0.0,0.0
34.0,35.272358,2.0,39.105873,1.0,1.0,0.0
11.0,134.9993,2.0,84.813385,1.0,0.0,1.0
26.0,42.750645,1.0,58.582504,1.0,1.0,1.0
70.0,33.307095,3.0,35.99693,12.0,1.0,0.0
20.0,46.656578,0.0,56.84579,24.0,1.0,0.0
13.0,124.8101,3.0,31.50291,1.0,1.0,0.0
50.0,33.75589,4.0,55.155582,1.0,3.0,0.0
15.0,99.87557,3.0,45.486046,24.0,0.0,0.0
67.0,117.00357,3.0,33.462578,12.0,1.0,0.0
62.0,117.64055,2.0,33.211174,12.0,0.0,1.0
71.0,44.707916,4.0,98.698685,24.0,1.0,0.0
66.0,28.01112,0.0,51.827847,12.0,1.0,0.0
18.0,78.34483,1.0,41.365215,12.0,2.0,0.0
16.0,46.323093,3.0,37.901627,1.0,3.0,0.0
25.0,110.905205,7.0,59.42332,24.0,2.0,0.0
34.0,66.37006,1.0,37.23008,12.0,1.0,1.0
64.0,78.416016,4.0,28.107641,1.0,1.0,0.0
53.0,34.75304,0.0,49.35171,12.0,0.0,0.0
47.0,93.78154,1.0,49.20062,1.0,1.0,0.0
64.0,44.118145,3.0,41.6593,12.0,0.0,0.0
47.0,108.268135,2.0,32.174156,1.0,1.0,0.0
28.0,29.251947,2.0,42.18057,12.0,2.0,0.0
30.0,146.8663,1.0,40.607254,12.0,0.0,1.0
38.0,108.98851,1.0,37.832718,12.0,0.0,0.0
7.0,43.624844,1.0,55.530003,12.0,1.0,0.0
54.0,21.832304,2.0,94.52456,1.0,2.0,0.0
47.0,63.480175,3.0,76.6353,1.0,1.0,0.0
53.0,39.865723,3.0,88.83839,12.0,0.0,0.0
39.0,48.393475,1.0,38.646175,12.0,1.0,0.0
57.0,133.45753,0.0,83.49377,24.0,1.0,0.0
69.0,98.4166,3.0,54.545517,1.0,1.0,0.0
42.0,42.939495,1.0,69.72727,12.0,2.0,0.0
32.0,92.36572,2.0,59.15408,24.0,2.0,0.0
8.0,53.251484,0.0,43.134655,12.0,0.0,0.0
57.0,146.90611,2.0,64.38995,1.0,1.0,1.0
66.0,24.25844,2.0,59.698612,12.0,2.0,0.0
51.0,115.20139,1.0,14.63627,24.0,0.0,0.0
63.0,120.48962,2.0,47.517517,12.0,1.0,0.0
63.0,28.73116,1.0,67.44808,1.0,0.0,0.0
58.0,42.343018,3.0,55.54843,12.0,2.0,0.0
37.0,69.95987,5.0,59.38942,1.0,0.0,1.0
8.0,132.86012,4.0,34.971523,12.0,2.0,1.0
1.0,89.80999,2.0,55.12421,24.0,0.0,1.0
15.0,105.18989,1.0,48.073147,24.0,1.0,0.0
32.0,121.79167,2.0,45.930935,12.0,0.0,0.0
54.0,127.65596,1.0,36.41487,24.0,1.0,0.0
33.0,81.91699,1.0,68.29725,24.0,2.0,0.0
2.0,86.143105,2.0,56.90937,24.0,1.0,1.0
16.0,113.34076,1.0,54.890957,24.0,1.0,0.0
71.0,54.23451,0.0,91.01569,24.0,2.0,0.0
72.0,131.08366,1.0,59.475983,1.0,0.0,0.0
28.0,22.702288,0.0,74.00993,1.0,2.0,1.0
58.0,45.45031,5.0,55.458656,1.0,1.0,0.0
52.0,124.02599,4.0,42.936726,12.0,0.0,0.0
68.0,64.23357,4.0,28.817253,24.0,2.0,1.0
64.0,39.478268,1.0,54.8278,24.0,5.0,0.0
46.0,44.27812,1.0,1.0,24.0,1.0,0.0
29.0,88.99833,2.0,55.44934,24.0,0.0,0.0
46.0,130.0036,2.0,56.30797,12.0,0.0,0.0
23.0,29.184593,1.0,45.648647,12.0,0.0,0.0
26.0,23.962519,3.0,48.15267,12.0,2.0,0.0
44.0,80.471855,2.0,24.97661,1.0,2.0,0.0
42.0,144.30437,3.0,77.712074,24.0,1.0,0.0
42.0,56.271275,0.0,43.254982,12.0,0.0,0.0
28.0,144.69217,0.0,30.558146,1.0,2.0,1.0
30.0,135.39856,2.0,60.893223,12.0,0.0,0.0
1.0,56.80756,2.0,52.215122,12.0,3.0,0.0
44.0,126.20325,0.0,42.833305,24.0,2.0,0.0
42.0,109.16275,1.0,40.719334,24.0,1.0,1.0
68.0,86.53691,1.0,49.887226,1.0,1.0,0.0
37.0,74.979095,2.0,76.91632,24.0,0.0,0.0
34.0,126.01536,3.0,59.390926,1.0,3.0,1.0
5.0,123.10033,4.0,49.311836,1.0,1.0,1.0
15.0,118.401726,1.0,67.048676,12.0,1.0,0.0
25.0,149.77327,1.0,50.550636,24.0,1.0,0.0
28.0,82.20662,1.0,58.031044,24.0,1.0,0.0
27.0,124.89999,1.0,53.022556,1.0,2.0,0.0
29.0,132.1222,4.0,61.79561,12.0,1.0,0.0
56.0,47.508335,1.0,41.117115,24.0,1.0,0.0
10.0,25.468637,4.0,27.213142,24.0,0.0,0.0
24.0,72.617294,2.0,68.13696,1.0,1.0,0.0
12.0,131.37576,1.0,80.098564,1.0,2.0,0.0
23.0,57.583427,3.0,28.162378,12.0,0.0,0.0
50.0,111.00132,1.0,53.585835,24.0,0.0,0.0
4.0,20.955257,1.0,41.022594,1.0,2.0,0.0
25.0,66.19737,4.0,67.66757,12.0,0.0,1.0
2.0,100.01717,1.0,54.932915,24.0,2.0,0.0
69.0,36.868435,2.0,116.549446,12.0,4.0,0.0
53.0,136.5589,1.0,43.97133,12.0,0.0,0.0
18.0,40.315617,0.0,80.74585,24.0,1.0,0.0
15.0,138.27316,2.0,82.69261,1.0,0.0,0.0
8.0,48.13061,4.0,60.671947,1.0,1.0,0.0
35.0,149.25623,1.0,50.741665,1.0,1.0,0.0
55.0,98.61733,2.0,51.896755,12.0,2.0,1.0
43.0,30.964836,3.0,50.204098,1.0,1.0,0.0
64.0,28.48604,3.0,72.66599,1.0,3.0,0.0
25.0,29.73982,0.0,32.547276,1.0,0.0,0.0
21.0,96.68606,4.0,46.78032,12.0,0.0,0.0
35.0,125.24529,1.0,44.35628,24.0,1.0,0.0
15.0,72.385155,3.0,15.476111,12.0,0.0,0.0
71.0,77.82865,2.0,67.1783,24.0,2.0,0.0
14.0,96.6074,0.0,71.258385,24.0,1.0,0.0
35.0,89.29528,2.0,37.31563,12.0,1.0,0.0
38.0,109.44803,2.0,70.602646,12.0,1.0,0.0
5.0,81.332146,1.0,18.326845,1.0,1.0,1.0
34.0,112.80189,5.0,50.47909,12.0,0.0,0.0
33.0,149.65039,2.0,47.47483,1.0,4.0,1.0
19.0,65.53872,3.0,51.754974,12.0,2.0,0.0
10.0,21.58801,2.0,51.6509,24.0,0.0,0.0
4.0,36.331257,3.0,48.459167,1.0,1.0,1.0
1.0,91.95684,3.0,42.24454,1.0,0.0,1.0
35.0,64.75351,4.0,47.825882,24.0,1.0,0.0
7.0,142.19774,2.0,77.26443,24.0,0.0,1.0
70.0,101.56799,2.0,38.42562,24.0,1.0,0.0
18.0,87.64617,2.0,95.106804,1.0,1.0,0.0
47.0,123.74513,3.0,37.29671,12.0,2.0,0.0
49.0,53.616684,2.0,54.801186,12.0,0.0,0.0
36.0,126.56601,1.0,61.42413,12.0,2.0,0.0
64.0,20.397943,0.0,44.164883,12.0,2.0,0.0
8.0,100.55806,3.0,77.64726,24.0,0.0,0.0
17.0,141.51843,3.0,60.904236,1.0,1.0,0.0
19.0,122.42179,2.0,45.901955,24.0,2.0,0.0
10.0,130.97244,4.0,77.42529,1.0,0.0,0.0
22.0,71.60411,1.0,29.690165,1.0,0.0,0.0
23.0,127.15106,2.0,38.69033,24.0,2.0,0.0
56.0,91.608116,1.0,61.251408,12.0,1.0,0.0
22.0,100.41023,1.0,66.02933,12.0,3.0,0.0
64.0,27.658995,2.0,56.45244,1.0,2.0,0.0
56.0,46.20172,3.0,47.456154,1.0,1.0,0.0
65.0,91.625374,4.0,44.97112,1.0,0.0,0.0
8.0,27.644138,1.0,72.62802,24.0,1.0,0.0
71.0,116.388084,0.0,54.80789,1.0,1.0,0.0
45.0,129.20741,1.0,32.555225,24.0,0.0,0.0
71.0,139.64711,3.0,31.401953,24.0,1.0,1.0
26.0,33.2299,0.0,80.269226,24.0,1.0,0.0
69.0,142.16364,2.0,35.624767,24.0,2.0,0.0
43.0,28.790602,2.0,55.45462,12.0,0.0,0.0
6.0,81.62731,3.0,77.01813,12.0,1.0,0.0
30.0,129.23264,1.0,60.842144,24.0,0.0,0.0
10.0,29.140448,2.0,34.847153,12.0,1.0,1.0
68.0,22.370039,2.0,29.686117,1.0,1.0,0.0
22.0,23.243204,3.0,87.397766,12.0,2.0,1.0
17.0,86.46513,3.0,29.176708,1.0,1.0,1.0
40.0,125.507576,3.0,38.934616,12.0,0.0,0.0
31.0,36.565468,3.0,57.450073,24.0,4.0,0.0
7.0,36.199333,3.0,45.622433,12.0,2.0,0.0
59.0,93.911095,1.0,61.476105,1.0,1.0,0.0
61.0,50.458427,2.0,20.644558,1.0,0.0,0.0
54.0,114.92779,2.0,45.79201,1.0,1.0,0.0
45.0,143.4526,1.0,63.553776,1.0,5.0,1.0
29.0,119.58434,0.0,63.62146,12.0,3.0,1.0
40.0,134.03279,0.0,38.550934,24.0,1.0,0.0
38.0,87.54619,2.0,29.5658,12.0,1.0,0.0
12.0,128.2015,1.0,54.27426,12.0,1.0,0.0
6.0,43.777412,1.0,23.750748,12.0,2.0,0.0
19.0,28.885225,0.0,75.68541,1.0,1.0,0.0
33.0,105.2739,0.0,53.148174,12.0,0.0,1.0
12.0,26.753826,3.0,36.06377,12.0,1.0,0.0
8.0,136.02258,3.0,28.909971,1.0,2.0,1.0
62.0,109.90204,6.0,37.338867,12.0,2.0,0.0
27.0,143.78609,1.0,18.76138,1.0,0.0,0.0
43.0,60.805264,1.0,59.89558,1.0,2.0,0.0
38.0,83.20058,1.0,33.94307,12.0,0.0,0.0
53.0,116.41975,0.0,57.993435,1.0,1.0,0.0
54.0,51.561268,2.0,60.750916,12.0,0.0,0.0
22.0,90.440346,4.0,69.31995,1.0,0.0,0.0
62.0,105.73074,0.0,55.036953,24.0,0.0,0.0
27.0,147.24513,2.0,72.504684,12.0,1.0,0.0
61.0,116.81143,2.0,77.722206,1.0,0.0,0.0
30.0,35.35701,1.0,55.164303,1.0,1.0,0.0
8.0,81.79335,0.0,56.370533,24.0,0.0,0.0
55.0,96.5402,5.0,38.850525,12.0,1.0,0.0
3.0,39.06101,1.0,30.247505,24.0,2.0,0.0
56.0,76.15559,3.0,75.64149,24.0,2.0,0.0
4.0,56.920757,0.0,62.114876,1.0,1.0,0.0
15.0,35.447582,4.0,63.73658,12.0,4.0,0.0
44.0,86.56545,3.0,38.185806,12.0,1.0,0.0
68.0,41.5323,2.0,82.47843,24.0,1.0,0.0
30.0,96.76986,0.0,45.427723,12.0,0.0,1.0
9.0,42.0606,1.0,33.963184,24.0,1.0,0.0
17.0,114.06734,4.0,38.526516,12.0,1.0,0.0
65.0,45.381413,1.0,81.423836,24.0,2.0,0.0
53.0,136.51706,1.0,27.779047,1.0,2.0,0.0
8.0,23.407217,0.0,34.97755,12.0,0.0,0.0
28.0,87.85966,0.0,107.970184,1.0,0.0,0.0
20.0,61.61362,0.0,68.820755,24.0,0.0,0.0
13.0,49.25995,5.0,35.338882,1.0,0.0,0.0
61.0,81.308365,4.0,28.371054,12.0,1.0,1.0
45.0,129.46254,3.0,16.546057,1.0,2.0,1.0
13.0,138.98604,3.0,51.942284,1.0,1.0,0.0
47.0,59.42232,0.0,64.56041,1.0,1.0,0.0
30.0,40.05167,1.0,80.37596,24.0,2.0,0.0
5.0,113.618256,1.0,12.120328,1.0,0.0,0.0
33.0,95.659836,2.0,23.49237,24.0,1.0,1.0
14.0,46.1321,2.0,47.60899,24.0,1.0,0.0
18.0,118.838455,0.0,105.7534,24.0,1.0,0.0
64.0,87.46096,2.0,67.71805,12.0,2.0,0.0
52.0,104.941376,3.0,57.455994,12.0,0.0,0.0
10.0,66.71407,4.0,25.501528,12.0,1.0,0.0
62.0,77.08268,1.0,7.600294,1.0,0.0,0.0
42.0,43.444473,0.0,50.776993,12.0,1.0,1.0
63.0,118.34706,2.0,48.01261,24.0,0.0,0.0
54.0,40.411472,2.0,44.64385,1.0,1.0,0.0
25.0,121.17934,2.0,42.391327,1.0,0.0,0.0
39.0,123.74102,3.0,35.03292,12.0,0.0,0.0
39.0,117.05813,0.0,30.447157,24.0,2.0,0.0
52.0,22.524963,0.0,77.79015,1.0,1.0,0.0
18.0,55.507317,2.0,32.269436,24.0,0.0,1.0
24.0,80.8839,3.0,44.47704,1.0,0.0,0.0
18.0,97.42077,1.0,49.218437,12.0,1.0,1.0
22.0,139.49887,1.0,64.12561,24.0,1.0,1.0
12.0,68.82877,0.0,32.963394,12.0,2.0,0.0
3.0,133.75304,0.0,69.56136,12.0,3.0,0.0
68.0,41.245808,3.0,38.406673,24.0,0.0,0.0
6.0,68.266464,1.0,46.76206,1.0,0.0,1.0
64.0,26.796661,3.0,82.86197,1.0,1.0,0.0
1.0,116.523605,2.0,30.615446,24.0,0.0,1.0
56.0,39.584858,2.0,64.41809,12.0,2.0,1.0
24.0,53.4126,3.0,70.09222,24.0,1.0,0.0
38.0,120.78032,3.0,56.197956,24.0,1.0,1.0
21.0,89.513176,2.0,47.649384,12.0,1.0,1.0
36.0,21.816454,4.0,92.514084,12.0,1.0,0.0
33.0,20.290577,2.0,49.72309,12.0,0.0,1.0
39.0,86.38588,2.0,54.08155,1.0,2.0,0.0
29.0,59.64422,1.0,43.269466,12.0,0.0,0.0
39.0,43.440487,3.0,53.021637,24.0,1.0,0.0
60.0,99.76721,2.0,69.28236,24.0,2.0,0.0
32.0,49.696743,0.0,44.493893,24.0,1.0,0.0
27.0,96.98693,2.0,7.829391,24.0,2.0,0.0
10.0,69.30457,0.0,60.271404,1.0,2.0,0.0
26.0,44.277008,2.0,28.433311,12.0,0.0,0.0
10.0,37.953617,3.0,64.83753,1.0,1.0,0.0
14.0,50.791878,1.0,49.973507,12.0,0.0,0.0
69.0,23.878174,1.0,68.86218,24.0,0.0,0.0
7.0,60.056503,1.0,31.033125,24.0,1.0,0.0
35.0,137.2541,1.0,39.295574,24.0,1.0,0.0
61.0,128.07707,2.0,43.19928,1.0,1.0,0.0
69.0,68.36049,2.0,20.354357,12.0,1.0,1.0
11.0,94.85837,1.0,72.2284,1.0,1.0,0.0
12.0,93.756874,1.0,17.49154,12.0,0.0,0.0
27.0,127.73588,2.0,71.94627,1.0,3.0,0.0
40.0,50.717712,3.0,58.48797,24.0,0.0,0.0
70.0,58.530373,2.0,46.02265,12.0,1.0,0.0
15.0,59.232105,3.0,56.902325,12.0,2.0,0.0
12.0,25.313099,1.0,56.354668,24.0,1.0,0.0
19.0,60.909424,5.0,41.991444,1.0,1.0,1.0
63.0,134.12878,5.0,55.962997,12.0,0.0,0.0
3.0,138.5584,0.0,64.623665,24.0,0.0,0.0
28.0,34.252594,1.0,31.106346,24.0,1.0,0.0
9.0,79.54761,1.0,56.9239,1.0,1.0,0.0
12.0,69.575356,6.0,1.0,12.0,0.0,1.0
67.0,83.6167,2.0,11.408002,12.0,1.0,0.0
1.0,92.11354,2.0,61.29053,1.0,0.0,0.0
24.0,22.633638,0.0,41.643414,1.0,1.0,0.0
66.0,129.49149,2.0,32.931236,12.0,1.0,0.0
44.0,146.57632,1.0,48.93949,1.0,2.0,0.0
6.0,104.94263,1.0,42.080967,12.0,1.0,1.0
34.0,105.85879,1.0,30.227844,1.0,1.0,1.0
70.0,88.63738,5.0,17.219019,1.0,1.0,0.0
29.0,63.455544,0.0,10.63685,24.0,0.0,0.0
39.0,39.36712,1.0,64.77585,1.0,0.0,0.0
39.0,95.92824,2.0,41.55001,1.0,0.0,0.0
48.0,25.842382,2.0,69.39098,1.0,1.0,0.0
14.0,127.18533,2.0,41.346996,1.0,0.0,1.0
61.0,74.71852,0.0,57.0994,12.0,1.0,0.0
72.0,73.91805,0.0,47.491913,24.0,0.0,0.0
11.0,62.53221,0.0,50.888935,12.0,0.0,1.0
59.0,146.016,0.0,51.860737,1.0,1.0,1.0
59.0,42.739204,1.0,41.085865,1.0,1.0,0.0
54.0,39.670017,7.0,25.40757,24.0,1.0,0.0
27.0,41.519096,2.0,65.32263,1.0,2.0,0.0
34.0,105.608574,0.0,81.87093,1.0,1.0,0.0
61.0,148.9464,1.0,83.18431,1.0,1.0,0.0
12.0,50.61177,1.0,38.9346,24.0,1.0,0.0
60.0,137.73026,2.0,35.336586,12.0,0.0,0.0
67.0,56.220154,1.0,38.914352,1.0,1.0,0.0
50.0,104.22699,2.0,46.483253,1.0,0.0,0.0
25.0,25.264864,0.0,48.95078,24.0,0.0,0.0
41.0,84.43502,1.0,30.041431,1.0,3.0,0.0
4.0,105.09409,3.0,20.405283,12.0,0.0,1.0
68.0,89.72157,3.0,50.998848,24.0,2.0,0.0
25.0,50.9186,1.0,1.0,1.0,1.0,1.0
5.0,127.704605,0.0,47.986862,1.0,4.0,1.0
58.0,146.11775,2.0,31.105047,12.0,2.0,0.0
48.0,79.695496,6.0,65.60309,12.0,0.0,0.0
45.0,102.6695,0.0,70.9527,12.0,4.0,0.0
4.0,122.75372,1.0,71.42491,12.0,1.0,1.0
55.0,51.393578,2.0,43.071064,12.0,0.0,0.0
46.0,132.37856,1.0,27.29712,12.0,0.0,0.0
58.0,56.426117,2.0,33.708153,1.0,4.0,1.0
60.0,120.858,1.0,55.752213,1.0,1.0,0.0
16.0,34.5729,1.0,17.08271,1.0,2.0,0.0
16.0,57.490273,2.0,77.87099,12.0,0.0,1.0
67.0,89.37059,2.0,43.387398,1.0,0.0,0.0
39.0,88.239876,2.0,60.003475,12.0,2.0,0.0
32.0,130.55606,1.0,14.371478,12.0,1.0,0.0
21.0,149.49654,4.0,31.48036,24.0,0.0,0.0
47.0,33.93741,3.0,11.886417,12.0,1.0,1.0
55.0,55.280457,4.0,70.42379,12.0,1.0,0.0
1.0,66.48777,3.0,46.795906,1.0,1.0,0.0
40.0,82.25939,1.0,61.426098,24.0,0.0,0.0
72.0,84.20827,1.0,51.268272,12.0,3.0,0.0
21.0,131.30536,2.0,59.3695,24.0,0.0,0.0
21.0,120.17271,2.0,43.251163,24.0,0.0,0.0
64.0,22.450705,1.0,45.92909,1.0,1.0,0.0
5.0,79.15283,2.0,48.16535,24.0,1.0,0.0
29.0,100.3496,1.0,58.112633,12.0,1.0,0.0
33.0,79.851425,1.0,58.64237,12.0,2.0,0.0
58.0,36.983883,3.0,106.22874,12.0,0.0,0.0
10.0,71.67163,2.0,83.63204,1.0,0.0,0.0
32.0,73.51524,1.0,14.424825,24.0,1.0,0.0
11.0,44.40307,2.0,47.13789,1.0,3.0,0.0
57.0,118.31992,2.0,41.882084,12.0,2.0,0.0
46.0,61.78209,0.0,75.60261,1.0,2.0,0.0
36.0,96.568344,0.0,43.68504,1.0,0.0,0.0
29.0,87.04492,2.0,59.285778,12.0,3.0,0.0
12.0,134.06552,4.0,3.2587674,24.0,1.0,1.0
67.0,35.861942,1.0,19.727983,24.0,2.0,0.0
47.0,34.85419,2.0,91.84586,12.0,1.0,0.0
23.0,59.041557,1.0,51.004887,12.0,2.0,0.0
30.0,76.057945,3.0,30.0308,24.0,1.0,1.0
53.0,58.810493,2.0,54.857418,12.0,0.0,0.0
52.0,119.21432,1.0,28.938822,12.0,2.0,0.0
34.0,51.88456,0.0,44.33253,24.0,0.0,0.0
22.0,31.020716,3.0,20.947641,24.0,0.0,0.0
48.0,73.793976,1.0,34.225574,24.0,2.0,0.0
48.0,120.53931,1.0,41.673267,12.0,2.0,0.0
44.0,130.57306,3.0,72.41399,12.0,0.0,1.0
6.0,115.33483,3.0,59.280922,12.0,4.0,1.0
35.0,92.52527,2.0,62.77048,12.0,0.0,0.0
45.0,114.14492,3.0,49.48451,12.0,2.0,1.0
69.0,108.58064,1.0,66.456985,1.0,1.0,0.0
38.0,50.467663,1.0,32.529613,1.0,1.0,1.0
25.0,91.598656,1.0,35.345882,12.0,1.0,1.0
41.0,120.179214,3.0,58.15182,1.0,1.0,1.0
13.0,61.225685,2.0,44.417053,12.0,0.0,0.0
7.0,105.01651,3.0,49.723083,1.0,3.0,1.0
49.0,82.59245,1.0,46.717293,1.0,2.0,0.0
72.0,85.41065,2.0,75.06901,24.0,0.0,0.0
61.0,31.707155,0.0,76.11106,12.0,0.0,0.0
43.0,106.60823,3.0,37.476685,24.0,0.0,0.0
3.0,132.53932,1.0,14.802613,1.0,1.0,1.0
72.0,38.386066,1.0,35.77006,1.0,1.0,0.0
33.0,67.593735,2.0,32.0608,1.0,1.0,1.0
21.0,26.326769,4.0,66.634964,1.0,1.0,0.0
